=======================================================;;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/nature_tiny_ver_1.png;PNG;400x600;400x600+0+0;8-bit;sRGB;428379B;0.000u;0:00.000;;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE;
AVIF;./result/res_avif_1.avif;428379;78688;482;100;82;11;0.9452878389630444;33.38063851059067;29.854961111111113;5.463969354883967;0.9629542842757899;1.0648375219740729;0.6176656592767886;507.1225451145552;0.03211046512596428;0.6236696382897916;30.711953438402993;0.8250714907374448;62.93848392202221;
JPEG XL;./result/res_jxl_1.jxl;428379;43440;152;151;90;80;0.9044491890814667;30.067657274644365;64.01984722222223;8.00124035523382;0.9489965151490732;1.5608132269030943;0.5139937254147003;724.5707290312314;0.048358710181058945;0.4713898773170249;28.530843376012047;0.7682155739438111;61.086440624014685;
libjpeg Image Magick;./result/res_jpeg_1.jpg;428379;60837;67;113;86;80;0.9145527584467956;30.2621335316142;61.21629027777778;7.8240839896934755;0.9520432002545339;1.502492494124788;0.5458089980702111;735.7457042627913;0.04743084603180714;0.4913901430757767;28.57678935128037;0.7824236692341744;60.84919479523372;
WebP;./result/res_webp_1.webp;428379;53136;215;115;88;80;0.9270256682172632;31.434643536147284;46.73217638888889;6.8360936498038765;0.9582578234013314;1.3179313769755574;0.5607930736180354;648.0445131514107;0.041265365545720085;0.5196903528005872;29.600210322680248;0.7906074935831047;61.51641449705658;
FLIF;./result/res_flif_1.flif;428379;160435;1274;178;63;80;0.9875191117916678;40.98447483303773;5.1836166666666665;2.276755732762447;0.9924357045483854;0.4374772245625838;0.7453749758448148;229.60320101306172;0.013931152914749292;0.7810955368130852;40.45225361160312;0.8787053417511572;66.13408394808802;
BPG;./result/res_bpg_1.bpg;428379;119385;437;115;72;8;0.9743571833018173;37.98391090930868;10.344018055555555;3.2162117553972647;0.9894990275699506;0.6091564718476699;0.5769002931699199;308.4367721043983;0.019762133544570473;0.6684715543128471;37.979327041779015;0.8480380642541476;64.47150537431457;
JPEG jpeglib-turbo;./result/res_jpeg_1.jpg;428379;60837;40;39;86;80;0.9148002538564005;30.270186861943284;61.10287916666667;7.816833065037699;0.9520459341722184;1.5010898841027056;0.5454009194970614;735.2071794180008;0.04738705765953497;0.49230444547578567;28.579414775573962;0.7823104319265445;60.85323791586354;
guetzli;./result/res_jpegGUETZLI_1.jpg;428379;58675;15832;100;86;84;0.9164935415499867;30.389212170607856;59.45099722222222;7.710447277702002;0.9568424169548998;1.4721693779210876;0.5215523540547602;711.3498656582318;0.047022839464200834;0.4800557896205837;29.036062338227936;0.7774896265627796;60.79855407495086;
mozjpeg;./result/res_jpegMOZ_1.jpg;428379;58630;121;75;86;80;0.9225695060722146;30.581151739801133;56.88073333333333;7.5419316712188085;0.9614809933156089;1.4247551566420016;0.4963036556579504;704.159163736691;0.046186969921159095;0.49094589733078103;29.91058138208928;0.7867742795473417;60.7679880681939;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
=======================================================;;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/nature_small_ver_1.png;PNG;800x1200;800x1200+0+0;8-bit;sRGB;1.54278MiB;0.000u;0:00.000;;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE;
AVIF;./result/res_avif_2.avif;1617721;296785;1606;243;82;11;0.9498934805555855;34.25814125060553;24.39305729166667;4.938932808984818;0.9629512722537957;0.9622870631514185;0.6017743072905389;498.57269549947756;0.02881503226577643;0.6293386349839462;31.42474340078443;0.8270219201015241;66.41552830567807;
JPEG XL;./result/res_jxl_2.jxl;1617721;155599;277;276;90;80;0.9046350010934741;30.40125759217802;59.28633472222222;7.6997619912710435;0.9451102821223097;1.5044493801004655;0.4926144158875002;731.9510337151302;0.04624715354850306;0.45181181147578436;28.48848786748533;0.7611363038196396;64.33234222078737;
libjpeg Image Magick;./result/res_jpeg_2.jpg;1617721;223580;99;288;86;80;0.9178066957536067;30.864966927072622;53.282386458333335;7.299478505916251;0.9495068908596739;1.402569376753123;0.5249315160849684;747.1518229182166;0.04411450775079287;0.4807369734373818;29.03912126176546;0.7801467012140847;64.17328661353127;
WebP;./result/res_webp_2.webp;1617721;194636;525;150;88;80;0.9305670689212232;32.02909083704724;40.75409722222222;6.383893578547673;0.9567843592758579;1.2296262188371478;0.5421977929033845;656.3124548454082;0.038474049661890476;0.5083139113207872;30.1272015470215;0.7878613267028491;64.80290107845882;
FLIF;./result/res_flif_2.flif;1617721;578368;5014;636;64;80;0.9881528597223784;41.387914767157866;4.723771527777778;2.1734239181019834;0.9918266550702288;0.41774112065995916;0.7490573183132253;241.81290015300092;0.013297382015493582;0.7780694723927241;40.89238063179475;0.8797386949488352;69.33118107613926;
BPG;./result/res_bpg_2.bpg;1617721;439423;1002;321;73;8;0.9713647979941422;38.03656305349511;10.219368402777778;3.1967746875214367;0.9849501090420069;0.6053281294817754;0.5465149115365736;339.2299968191873;0.01962205855290654;0.649407147159;37.89719898491693;0.846098629563869;67.49455475413794;
JPEG jpeglib-turbo;./result/res_jpeg_2.jpg;1617721;223580;46;45;86;80;0.9180680826072597;30.875340624663018;53.15526631944444;7.290765825305627;0.9494903135449192;1.4009712953176539;0.5242169608378615;746.6450982346472;0.044059801694217755;0.48143345880418137;29.048882339586473;0.7802810045472528;64.17971727727947;
guetzli;./result/res_jpegGUETZLI_2.jpg;1617721;220511;62116;227;86;84;0.920100870725121;30.924616693145115;52.55556284722222;7.24952155988395;0.9542386915974449;1.385584568203468;0.5055653353746923;719.9995452577334;0.044068887715877324;0.4697658223003985;29.386276187424546;0.7761903999428741;64.0948325975732;
mozjpeg;./result/res_jpegMOZ_2.jpg;1617721;216706;183;48;87;80;0.9249855800898322;31.23286235351415;48.95466979166667;6.996761378785664;0.9585772037591903;1.3261932521768949;0.4775097473124201;703.8182419865534;0.04274528113624595;0.4796879959088636;30.24475733016516;0.7873938284106159;64.1309593294921;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
=======================================================;;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/travel_small_hor_1.png;PNG;600x400;600x400+0+0;8-bit;sRGB;432856B;0.000u;0:00.000;;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE;
AVIF;./result/res_avif_3.avif;432856;70674;407;118;84;11;0.9635532169024176;30.27866135562566;60.98376388888889;7.809210196229122;0.9537733254748174;1.4186613672720823;0.6573478998749619;375.59971027441725;0.04556961173175675;0.6325005747512983;28.749675039002483;0.8005730656005908;61.99168454902428;
JPEG XL;./result/res_jxl_3.jxl;432856;48798;118;151;89;80;0.9376861323640799;28.56759245555699;90.4317875;9.509562949999331;0.9490182534868384;1.7385264086314383;0.5814022302092149;486.3180444402262;0.05602485516461899;0.5511598472683099;27.237403329956294;0.7599764905765513;61.03751861920712;
libjpeg Image Magick;./result/res_jpeg_3.jpg;432856;64022;70;131;85;80;0.9371580549800513;28.260315040724123;97.06191527777777;9.852000572359797;0.951579570181694;1.7848309260447763;0.5842500482066075;502.14989885645787;0.058600024499497784;0.5318283688578634;26.863652025960082;0.7536056766708854;60.64241621085205;
WebP;./result/res_webp_3.webp;432856;49306;197;118;89;80;0.9478921773829079;29.24344567048252;77.39907916666667;8.797674645420042;0.958182340306139;1.5952137030116114;0.5900968838536149;446.8573840708854;0.052057319516018975;0.5606159474133374;27.78240395742296;0.7658203131697562;61.22504182769571;
FLIF;./result/res_flif_3.flif;432856;158553;1292;197;63;80;0.989372488193442;41.49261823440721;4.611248611111111;2.1473818037580346;0.9590339026853041;0.39062823060280627;0.7854244060772647;128.3451537115892;0.013072130816956032;0.8351816487102637;40.902387998030285;0.8662975578606161;66.91329795838732;
BPG;./result/res_bpg_3.bpg;432856;97769;421;119;77;8;0.9827064675829735;38.257204515785816;9.713145833333334;3.116592022279036;0.9877416104124119;0.5618955693249184;0.6294523617587714;181.73895849178516;0.01920706222716429;0.7433482806880244;38.2220655367474;0.8285043808823067;65.14871214940477;
JPEG jpeglib-turbo;./result/res_jpeg_3.jpg;432856;64022;40;41;85;80;0.937540629752115;28.26923566063735;96.86275;9.84188752221849;0.9523038309174815;1.782593620279526;0.5845830931593021;501.4340035914938;0.05852989652223145;0.5326350025737447;26.86618544883624;0.7534649572447675;60.64774436406886;
guetzli;./result/res_jpegGUETZLI_3.jpg;432856;66388;14970;213;85;84;0.9481518521674969;29.372683449165127;75.1297625;8.667742641541683;0.9618654332638269;1.5458891113347992;0.5630353518863839;449.97872239806026;0.051868942449654155;0.5467410418203731;27.622140201339093;0.7574280142257259;60.97368149791257;
mozjpeg;./result/res_jpegMOZ_3.jpg;432856;65592;81;40;85;80;0.951122332904557;28.97563993585535;82.3220861111111;9.073151939161557;0.9553238908740385;1.6443113426775322;0.5513404300470085;459.9737699076995;0.0549827687195301;0.554688613282503;27.9372683100581;0.7651329788394522;60.72120189760804;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
=======================================================;;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/text_ver_1.png;PNG;1000x1333;1000x1333+0+0;8-bit;sRGB;2.05855MiB;0.000u;0:00.000;;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE;
AVIF;./result/res_avif_4.avif;2158545;268294;1746;340;88;11;0.977394473501374;35.833271435673645;16.972789197299324;4.11980450959743;0.9842135284199592;0.8812941170141981;0.6751944706157701;nan;0.02838873747873592;0.7763655894138499;35.55008080349043;0.8492753075045222;66.171919950618;
JPEG XL;./result/res_jxl_4.jxl;2158545;196920;356;432;91;80;0.9695006702080269;33.96860271202466;26.074746186546637;5.106343719976813;0.981966093127656;1.1384208058823106;0.6151702740194384;nan;0.036481849931092984;0.6762350809027962;32.550017500446955;0.8113829201218344;65.09879694710334;
libjpeg Image Magick;./result/res_jpeg_4.jpg;2158545;279310;119;434;87;80;0.9627991114181835;32.824235531095766;33.93569967491873;5.825435578127934;0.9777868009923295;1.2585807275119874;0.6103826551690043;nan;0.04092285447704644;0.6653384722824601;32.38558517722427;0.807086688975092;64.4832944641105;
WebP;./result/res_webp_4.webp;2158545;203564;593;179;91;80;0.9664030490948985;33.90689171229754;26.447899724931233;5.142752154725253;0.9783565213404287;1.1091178073932983;0.5991655155940864;nan;0.03602350927796124;0.6801383430418847;33.43711463392888;0.8081546568561785;65.04966988774716;
FLIF;./result/res_flif_4.flif;2158545;596002;5873;939;72;80;0.9917382166976106;43.522431734346895;2.889596399099775;1.69988128970813;0.990984434377611;0.3683151880607916;0.7901964253157574;nan;0.011994740342435755;0.8660663456898862;43.24853291367361;0.884755782679402;69.76582592550926;
BPG;./result/res_bpg_4.bpg;2158545;398058;1004;480;82;8;0.9824736274335505;39.14112485985565;7.924427106776694;2.8150358979552452;0.9878394638743194;0.6182491353211508;0.6185759941233391;nan;0.02022804776964234;0.7493273571369578;38.98840393352638;0.8327774838441552;67.51791136564407;
JPEG jpeglib-turbo;./result/res_jpeg_4.jpg;2158545;279310;46;47;87;80;0.9630671626153678;32.84316670040845;33.78809377344336;5.812752684696241;0.9779080091425367;1.2555900537947366;0.6099980466568;nan;0.040827428875934664;0.6661756956471679;32.41530792467882;0.8075652057625317;64.49352147710096;
guetzli;./result/res_jpegGUETZLI_4.jpg;2158545;276633;63976;368;87;84;0.9653529620725401;32.85469196450604;33.698546136534134;5.80504488669417;0.9805798130852517;1.2796606812787643;0.5704079950368212;nan;0.04144978792852972;0.6356943650290053;31.722882183086863;0.79586830226142;64.45208553731463;
mozjpeg;./result/res_jpegMOZ_4.jpg;2158545;260882;213;55;88;80;0.966765032067153;32.97396603476268;32.78564691172793;5.7258752092346485;0.9799390955552846;1.247679090754439;0.5736775720351412;nan;0.04088784707459041;0.6588528149933301;32.59745430131049;0.8084194125887714;64.43479679474618;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
=======================================================;;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/animal_sq_1.png;PNG;1152x1153;1152x1153+0+0;8-bit;sRGB;2.31963MiB;0.000u;0:00.000;;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE;
AVIF;./result/res_avif_5.avif;2432313;356330;2107;417;85;11;0.9919472225210981;39.67079945484476;7.014559693312132;2.6485014051935356;0.999454113018632;0.4635948541877562;0.9164942836308774;129.6791610198729;0.01699948606477379;0.7998706942004289;38.03891675857667;0.8800442725123895;69.89258401197183;
JPEG XL;./result/res_jxl_5.jxl;2432313;217449;374;511;91;80;0.9778927349313689;34.881265783787924;21.13264134825415;4.597025271657112;0.9985187178356275;0.8052015599743967;0.8316519786420231;219.083215519771;0.029538561373168404;0.665174513645703;33.23090793128934;0.8424023356365694;67.49803859138468;
libjpeg Image Magick;./result/res_jpeg_5.jpg;2432313;322086;212;500;87;80;0.9805243539501368;35.60063221556735;17.906765211927016;4.231638596563631;0.9989326048877237;0.7380440363355992;0.8196668737599484;204.48282698783572;0.027368021549048896;0.6809292505406086;34.23831185464547;0.8516914245205668;67.725114608664;
WebP;./result/res_webp_5.webp;2432313;240378;705;183;90;80;0.9796644675281408;35.53311848938472;18.187311783270694;4.264658460330756;0.9989421840041759;0.7433980954180013;0.818222544454124;207.7506333643717;0.02758711306191935;0.6732947448693613;34.17850434972911;0.8480014238492344;67.67605587649575;
FLIF;./result/res_flif_5.flif;2432313;698122;6596;886;71;80;0.9963472123949043;43.24302612422092;3.081610522871093;1.755451657799523;0.9997877290066798;0.30423184447208756;0.954594313495226;86.28798973937262;0.01127339498247776;0.8744301177932378;42.399758064628145;0.8992805000872354;71.56840686602986;
BPG;./result/res_bpg_5.bpg;2432313;489579;1037;527;80;8;0.9830468591926899;37.44186581249866;11.719087033423277;3.423315210935633;0.9994551985361729;0.5926413199868276;0.8402336818716565;168.61066957328376;0.022220565151201587;0.7200435083561315;37.323256385862045;0.8619872235049515;68.52822822560776;
JPEG jpeglib-turbo;./result/res_jpeg_5.jpg;2432313;322086;45;45;87;80;0.9806954982088284;35.63884342901429;17.749904385901512;4.213063539267063;0.99894323156699;0.734810052712102;0.8201432652615739;203.50081726799587;0.02724760385427973;0.6820822824176206;34.28850710218797;0.8520140043436459;67.74447445518777;
guetzli;./result/res_jpegGUETZLI_5.jpg;2432313;268571;59063;528;89;84;0.9711482867965516;33.78640830401888;27.191898499486044;5.214585170412508;0.998610084367094;0.908885632491053;0.760278924456126;249.6508139547473;0.03379940487648456;0.6204794691697179;32.30600623099537;0.8290136075253033;66.78157317865725;
mozjpeg;./result/res_jpegMOZ_5.jpg;2432313;289188;234;52;88;80;0.9792415145813805;35.58578847273441;17.96807342359706;4.238876434103388;0.999076797533809;0.7367770205906272;0.7847161569450147;205.13924627067365;0.027496892794617478;0.6770206818878571;34.307715537927244;0.8511494605337369;67.6450531707671;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
=======================================================;;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/food_ver_1.png;PNG;1920x2400;1920x2400+0+0;8-bit;sRGB;2.86374MiB;0.000u;0:00.000;;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE;
AVIF;./result/res_avif_6.avif;3002845;204716;2915;1073;93;11;0.9881083562287589;45.41474118733681;1.8689868344907408;1.3671089329277095;0.9908192997117792;0.4505188680866754;0.29374695840657317;nan;0.013478369280073866;0.8017814816896197;42.762202402656555;0.8611686257733521;70.16113463489121;
JPEG XL;./result/res_jxl_6.jxl;3002845;174436;958;1539;94;80;0.982063963266277;42.00623683015885;4.096912398726852;2.024083100746324;0.987443342415466;0.6831077453903092;0.1881159175571873;nan;0.01995029811521129;0.7255149098343612;39.10149964017242;0.8104928236813035;68.70256340158905;
libjpeg Image Magick;./result/res_jpeg_6.jpg;3002845;343739;211;1701;89;80;0.9862640078179109;43.604371813630166;2.835588324652778;1.6839205220712699;0.9917103320186224;0.5557370288650534;0.4771818923924813;nan;0.016586667851996438;0.7945880261321969;40.939645197774894;0.8585270102584719;69.3118336160528;
WebP;./result/res_webp_6.webp;3002845;158652;1118;289;95;80;;;;;;;;;;;;;;
